-32.8919, -68.8584, 'Mendoza', 'http://www.flickr.com/photos/jamiekitson/tags/mendoza', 'http://static.flickr.com/98/272762158_de2b3982b8_t.jpg'
-32.822, -69.923, 'Puente Del Inca', '', 'http://farm1.static.flickr.com/154/352921679_2aeeeafcd1_t.jpg'
-32.8919, -68.8581, 'Mendoza', 'http://www.flickr.com/photos/jamiekitson/tags/mendoza', 'http://static.flickr.com/98/272762158_de2b3982b8_t.jpg'
-23.198, -65.345, 'Humahuaca', '', 'http://farm1.static.flickr.com/128/358308393_6bb4f48054_t.jpg'
-22.7919, -64.8995, 'Iruya', '', 'http://farm1.static.flickr.com/133/358348772_7d82a1b0eb_t.jpg'
-23.198, -65.345, 'Humahuaca', '', 'http://farm1.static.flickr.com/128/358308393_6bb4f48054_t.jpg'
-21.4306, -65.7182, 'Tupiza', '', 'http://farm1.static.flickr.com/124/366204393_ddb80076e3_t.jpg'
-20.4609, -66.8265, 'Uyuni', '', 'http://farm1.static.flickr.com/185/374760250_80461a9175_t.jpg'
-19.5903, -65.7533, 'Potosi', '', 'http://farm1.static.flickr.com/140/374810332_2626f95d73_t.jpg'
-19.0442, -65.2618, 'Sucre', '', 'http://farm1.static.flickr.com/178/374817962_ba12624a7b_t.jpg'
-17.7825, -63.1859, 'Santa Cruz', '', 'http://farm1.static.flickr.com/185/380798648_f12efe7595_t.jpg'
-17.3923, -66.1599, 'Cochabamba', '', 'http://farm1.static.flickr.com/186/382946843_29ecc99cc2_t.jpg'
-16.4969, -68.1387, 'La Paz', '', 'http://farm1.static.flickr.com/155/391526246_0aff448785_t.jpg'
-16.1645, -69.0870, 'Copacabana', '', 'http://farm1.static.flickr.com/50/391538330_70f64666d7_t.jpg'
-16.0367, -69.1472, 'Isla del Sol', '', 'http://farm1.static.flickr.com/159/391642683_4c744c7d13_t.jpg'
-16.1643, -69.0884, 'Copacabana', '', 'http://farm1.static.flickr.com/50/391538330_70f64666d7_t.jpg'
-15.8366, -70.0267, 'Puno', '', 'http://farm1.static.flickr.com/154/393667542_696e36a5ec_t.jpg'
-16.3947, -71.5323, 'Arequipa', '', 'http://farm1.static.flickr.com/136/394879663_2f9550cbd1_t.jpg'
-13.5151, -71.9845, 'Cusco', '', 'http://farm1.static.flickr.com/156/396554724_7af2e957f2_t.jpg'
-13.1543, -72.5255, 'Aguas Calientes'
-12.1206, -77.0303, 'Lima', '', 'http://farm1.static.flickr.com/166/407989809_4935915877_t.jpg'
-2.8893, -78.9995, 'Cuenca', '', 'http://farm1.static.flickr.com/150/409304896_1e5013db6f_t.jpg'
-2.19895, -78.832, 'Alausi', '', 'http://farm1.static.flickr.com/148/410665914_18bbaf361f_t.jpg'
-1.39778, -78.4253, 'Baños', '', 'http://farm1.static.flickr.com/176/413073101_da2fab1405_t.jpg'
-0.213921, -78.4958, 'Quito', '', 'http://farm1.static.flickr.com/170/413077136_cf90854430_t.jpg'
0.230111, -78.2592, 'Otavalo', '', 'http://farm1.static.flickr.com/183/418967734_2da65ecaca_t.jpg'
0.823087, -77.6353, 'Ipiales', '', 'http://farm1.static.flickr.com/152/418974015_9e7370aadb_t.jpg'
2.44045, -76.6052, 'Popayan', '', 'http://farm1.static.flickr.com/161/420538700_c0fe7097f5_t.jpg'
1.88707, -76.2631, 'San Agustin', '', 'http://farm1.static.flickr.com/163/421316920_283e3b7fba_t.jpg'
4.60192, -74.1880, 'Bogota', '', 'http://farm1.static.flickr.com/183/429678784_d4a731e49f_t.jpg'
5.63238, -73.5644, 'Villa de Leyva', '', 'http://farm1.static.flickr.com/163/429801940_cb41afeca5_t.jpg'
11.2472, -74.2131, 'Santa Marta', '', 'http://farm1.static.flickr.com/167/429815666_2ab7db4c3c_t.jpg'
11.0380, -73.9252, 'Ciudad Perdida', '', 'http://farm1.static.flickr.com/176/440968210_d69817f365_t.jpg'
11.3108, -73.9357, 'Parque Tayrona', '', 'http://farm1.static.flickr.com/176/443700475_9b5c23f679_t.jpg'
10.4221, -75.5449, 'Cartagena', '', 'http://farm1.static.flickr.com/187/443752547_da0d2acddc_t.jpg'
19.4336, -99.1303, 'Mexico City', '', 'http://farm1.static.flickr.com/196/456008888_af62f69155_t.jpg'
22.7720, -102.574, 'Zacatecas', '', 'http://farm1.static.flickr.com/204/456064043_4a6920bdd6_t.jpg'
22.6514, -102.995, 'Jerez', '', 'http://farm1.static.flickr.com/172/457111384_48d2502b83_t.jpg'
20.6692, -103.349, 'Guadalajara', '', 'http://farm1.static.flickr.com/201/457131712_491858be0f_t.jpg'
19.5141, -101.609, 'Patzcuaro', '', 'http://farm1.static.flickr.com/201/458251682_bae9f8976e_t.jpg'
19.7019, -101.199, 'Morelia', '', 'http://farm1.static.flickr.com/244/461795045_f2fc6e2771_t.jpg'
17.0617, -96.7218, 'Oaxaca', '', 'http://farm1.static.flickr.com/227/461836239_bdd6fa41b9_t.jpg'
15.6654, -96.5527, 'Mazunte', '', 'http://farm1.static.flickr.com/179/464354334_0e8a16e58a_t.jpg'
18.9336, -99.2428, 'Cuernavaca', '', 'http://farm1.static.flickr.com/177/468813848_b96d721d5c_t.jpg'
19.0591, -98.3056, 'Cholula', '', 'http://farm1.static.flickr.com/211/478861365_bba838d1f1_t.jpg'
-23.5476, -46.6410, 'Sao Paulo', '', 'http://farm1.static.flickr.com/175/482749532_c6aceb0a3e_t.jpg'
-22.9658, -43.1899, 'Rio de Janeiro', '', 'http://farm1.static.flickr.com/186/487071926_a3fb55153f_t.jpg'
-23.1401, -44.1695, 'Ilha Grande', '', 'http://farm1.static.flickr.com/218/504780958_ce55dc9c7f_t.jpg'
-27.5749, -48.4224, 'Florianopolis', '', 'http://farm1.static.flickr.com/230/508570233_7b93423f6a_t.jpg'
-30.0332, -51.2265, 'Porto Alegre', '', 'http://farm1.static.flickr.com/195/513530258_cc6ef5c591_t.jpg'
-34.5839, -58.4252, 'Buenos Aires', '', 'http://farm1.static.flickr.com/194/514738792_ce81bbd0ae_t.jpg'
-50.3398, -72.2813, 'El Calafate'
50.89362, -0.34014, 'Standings'
50.85808, -4.03936, 'Sam & Hazel\'s Wedding'
50.31655, -4.80086, 'Holiday Home'
51.13664, -4.20025, 'Gran\'s'
50.89362, -0.34014, 'Standings'
42.63964, 18.11187, 'Dubrovnik'
42.43523, 18.76939, 'Kotor'
